ue_index,signature_valid,policy_compliant
26892,True,True
26893,True,True
26894,True,True
26895,True,True
26896,True,True
26897,True,True
26898,True,True
26899,True,True
26900,True,True
26901,True,True
26902,True,True
26903,True,True
26904,True,True
26905,True,True
26906,True,True
26907,True,True
26908,True,True
26909,True,True
26910,True,True
26911,True,True
26912,True,True
26913,True,True
26914,True,True
26915,True,True
26916,True,True
26917,True,True
26918,True,True
26919,True,True
26920,True,True
26921,True,True
26922,True,True
26923,True,True
26924,True,True
26925,True,True
26926,True,True
26927,True,True
26928,True,True
26929,True,True
26930,True,True
26931,True,True
26932,True,True
26933,True,True
26934,True,True
26935,True,True
26936,True,True
26937,True,True
26938,True,True
26939,True,True
26940,True,True
26941,True,True
26942,True,True
26943,True,True
26944,True,True
26945,True,True
26946,True,True
26947,True,True
26948,True,True
26949,True,True
26950,True,True
26951,True,True
26952,True,True
26953,True,True
26954,True,True
26955,True,True
26956,True,True
26957,True,True
26958,True,True
26959,True,True
26960,True,True
26961,True,True
26962,True,True
26963,True,True
26964,True,True
26965,True,True
26966,True,True
26967,True,True
26968,True,True
26969,True,True
26970,True,True
26971,True,True
26972,True,True
26973,True,True
26974,True,True
26975,True,True
26976,True,True
26977,True,True
26978,True,True
26979,True,True
26980,True,True
26981,True,True
26982,True,True
26983,True,True
26984,True,True
26985,True,True
26986,True,True
26987,True,True
26988,True,True
26989,True,True
26990,True,True
26991,True,True
26992,True,True
26993,True,True
26994,True,True
26995,True,True
26996,True,True
26997,True,True
26998,True,True
26999,True,True
27000,True,True
27001,True,True
27002,True,True
27003,True,True
27004,True,True
27005,True,True
27006,True,True
27007,True,True
27008,True,True
27009,True,True
27010,True,True
27011,True,True
27012,True,True
27013,True,True
27014,True,True
27015,True,True
27016,True,True
27017,True,True
27018,True,True
27019,True,True
27020,True,True
27021,True,True
27022,True,True
27023,True,True
27024,True,True
27025,True,True
27026,True,True
27027,True,True
27028,True,True
27029,True,True
27030,True,True
27031,True,True
27032,True,True
27033,True,True
27034,True,True
27035,True,True
27036,True,True
27037,True,True
27038,True,True
27039,True,True
27040,True,True
27041,True,True
27042,True,True
27043,True,True
27044,True,True
27045,True,True
27046,True,True
27047,True,True
27048,True,True
27049,True,True
27050,True,True
27051,True,True
27052,True,True
27053,True,True
27054,True,True
27055,True,True
27056,True,True
27057,True,True
27058,True,True
27059,True,True
27060,True,True
27061,True,True
27062,True,True
27063,True,True
27064,True,True
27065,True,True
27066,True,True
27067,True,True
27068,True,True
27069,True,True
27070,True,True
27071,True,True
27072,True,True
27073,True,True
27074,True,True
27075,True,True
27076,True,True
27077,True,True
27078,True,True
27079,True,True
27080,True,True
27081,True,True
27082,True,True
27083,True,True
27084,True,True
27085,True,True
27086,True,True
27087,True,True
27088,True,True
27089,True,True
27090,True,True
27091,True,True
27092,True,True
27093,True,True
27094,True,True
27095,True,True
27096,True,True
27097,True,True
27098,True,True
27099,True,True
27100,True,True
27101,True,True
27102,True,True
27103,True,True
27104,True,True
27105,True,True
27106,True,True
27107,True,True
27108,True,True
27109,True,True
27110,True,True
27111,True,True
27112,True,True
27113,True,True
27114,True,True
27115,True,True
27116,True,True
27117,True,True
27118,True,True
27119,True,True
27120,True,True
27121,True,True
27122,True,True
27123,True,True
27124,True,True
27125,True,True
27126,True,True
27127,True,True
27128,True,True
27129,True,True
27130,True,True
27131,True,True
27132,True,True
27133,True,True
27134,True,True
27135,True,True
27136,True,True
27137,True,True
27138,True,True
27139,True,True
27140,True,True
27141,True,True
27142,True,True
27143,True,True
27144,True,True
27145,True,True
27146,True,True
27147,True,True
27148,True,True
27149,True,True
27150,True,True
27151,True,True
27152,True,True
27153,True,True
27154,True,True
27155,True,True
27156,True,True
27157,True,True
27158,True,True
27159,True,True
27160,True,True
27161,True,True
27162,True,True
27163,True,True
27164,True,True
27165,True,True
27166,True,True
27167,True,True
27168,True,True
27169,True,True
27170,True,True
27171,True,True
27172,True,True
27173,True,True
27174,True,True
27175,True,True
27176,True,True
27177,True,True
27178,True,True
27179,True,True
27180,True,True
27181,True,True
27182,True,True
27183,True,True
27184,True,True
27185,True,True
27186,True,True
27187,True,True
27188,True,True
27189,True,True
27190,True,True
27191,True,True
27192,True,True
27193,True,True
27194,True,True
27195,True,True
27196,True,True
27197,True,True
27198,True,True
27199,True,True
27200,True,True
27201,True,True
27202,True,True
27203,True,True
27204,True,True
27205,True,True
27206,True,True
27207,True,True
27208,True,True
27209,True,True
27210,True,True
27211,True,True
27212,True,True
27213,True,True
27214,True,True
27215,True,True
27216,True,True
27217,True,True
27218,True,True
27219,True,True
27220,True,True
27221,True,True
27222,True,True
27223,True,True
27224,True,True
27225,True,True
27226,True,True
27227,True,True
27228,True,True
27229,True,True
27230,True,True
27231,True,True
27232,True,True
27233,True,True
27234,True,True
27235,True,True
27236,True,True
27237,True,True
27238,True,True
27239,True,True
27240,True,True
27241,True,True
27242,True,True
27243,True,True
27244,True,True
27245,True,True
27246,True,True
27247,True,True
27248,True,True
27249,True,True
27250,True,True
27251,True,True
27252,True,True
27253,True,True
27254,True,True
27255,True,True
27256,True,True
27257,True,True
27258,True,True
27259,True,True
27260,True,True
27261,True,True
27262,True,True
27263,True,True
27264,True,True
27265,True,True
27266,True,True
27267,True,True
27268,True,True
27269,True,True
27270,True,True
27271,True,True
27272,True,True
27273,True,True
27274,True,True
27275,True,True
27276,True,True
27277,True,True
27278,True,True
27279,True,True
27280,True,True
27281,True,True
27282,True,True
27283,True,True
27284,True,True
27285,True,True
27286,True,True
27287,True,True
27288,True,True
27289,True,True
27290,True,True
27291,True,True
27292,True,True
27293,True,True
27294,True,True
27295,True,True
27296,True,True
27297,True,True
27298,True,True
27299,True,True
27300,True,True
27301,True,True
27302,True,True
27303,True,True
27304,True,True
27305,True,True
27306,True,True
27307,True,True
27308,True,True
27309,True,True
27310,True,True
27311,True,True
27312,True,True
27313,True,True
27314,True,True
27315,True,True
27316,True,True
27317,True,True
27318,True,True
27319,True,True
27320,True,True
27321,True,True
27322,True,True
27323,True,True
27324,True,True
27325,True,True
27326,True,True
27327,True,True
27328,True,True
27329,True,True
27330,True,True
27331,True,True
27332,True,True
27333,True,True
27334,True,True
27335,True,True
27336,True,True
27337,True,True
27338,True,True
27339,True,True
27340,True,True
27341,True,True
27342,True,True
27343,True,True
27344,True,True
27345,True,True
27346,True,True
27347,True,True
27348,True,True
27349,True,True
27350,True,True
27351,True,True
27352,True,True
27353,True,True
27354,True,True
27355,True,True
27356,True,True
27357,True,True
27358,True,True
27359,True,True
27360,True,True
27361,True,True
27362,True,True
27363,True,True
27364,True,True
27365,True,True
27366,True,True
27367,True,True
27368,True,True
27369,True,True
27370,True,True
27371,True,True
27372,True,True
27373,True,True
27374,True,True
27375,True,True
27376,True,True
27377,True,True
27378,True,True
27379,True,True
27380,True,True
27381,True,True
27382,True,True
27383,True,True
27384,True,True
27385,True,True
27386,True,True
27387,True,True
27388,True,True
27389,True,True
27390,True,True
27391,True,True
27392,True,True
27393,True,True
27394,True,True
27395,True,True
27396,True,True
27397,True,True
27398,True,True
27399,True,True
27400,True,True
27401,True,True
27402,True,True
27403,True,True
27404,True,True
27405,True,True
27406,True,True
27407,True,True
27408,True,True
27409,True,True
27410,True,True
27411,True,True
27412,True,True
27413,True,True
27414,True,True
27415,True,True
27416,True,True
27417,True,True
27418,True,True
27419,True,True
27420,True,True
27421,True,True
27422,True,True
27423,True,True
27424,True,True
27425,True,True
27426,True,True
27427,True,True
27428,True,True
27429,True,True
27430,True,True
27431,True,True
27432,True,True
27433,True,True
27434,True,True
27435,True,True
27436,True,True
27437,True,True
27438,True,True
27439,True,True
27440,True,True
27441,True,True
27442,True,True
27443,True,True
27444,True,True
27445,True,True
27446,True,True
27447,True,True
27448,True,True
27449,True,True
27450,True,True
27451,True,True
27452,True,True
27453,True,True
27454,True,True
27455,True,True
27456,True,True
27457,True,True
27458,True,True
27459,True,True
27460,True,True
27461,True,True
27462,True,True
27463,True,True
27464,True,True
27465,True,True
27466,True,True
27467,True,True
27468,True,True
27469,True,True
27470,True,True
27471,True,True
27472,True,True
27473,True,True
27474,True,True
27475,True,True
27476,True,True
27477,True,True
27478,True,True
27479,True,True
27480,True,True
27481,True,True
27482,True,True
27483,True,True
27484,True,True
27485,True,True
27486,True,True
27487,True,True
27488,True,True
27489,True,True
27490,True,True
27491,True,True
27492,True,True
27493,True,True
27494,True,True
27495,True,True
27496,True,True
27497,True,True
27498,True,True
27499,True,True
27500,True,True
27501,True,True
27502,True,True
27503,True,True
27504,True,True
27505,True,True
27506,True,True
27507,True,True
27508,True,True
27509,True,True
27510,True,True
27511,True,True
27512,True,True
27513,True,True
27514,True,True
27515,True,True
27516,True,True
27517,True,True
27518,True,True
27519,True,True
27520,True,True
27521,True,True
27522,True,True
27523,True,True
27524,True,True
27525,True,True
27526,True,True
27527,True,True
27528,True,True
27529,True,True
27530,True,True
27531,True,True
27532,True,True
27533,True,True
27534,True,True
27535,True,True
27536,True,True
27537,True,True
27538,True,True
27539,True,True
27540,True,True
27541,True,True
27542,True,True
